N,sr,lr,sigma,IP,esr,kl,accuracy
800,0.8,1.0,0.1,True,0.7999999999999995,0.8903481448486117,0.265
800,0.8,1.0,0.1,True,0.7999999999999964,1.2364296912273158,0.27
800,0.8,1.0,0.2,True,0.7999999999999967,2.0085936473856885,0.275
800,0.8,1.0,0.2,True,0.8000000000000006,1.809128458400199,0.265
800,0.8,1.0,0.2,True,0.7999999999999983,2.24039648914136,0.29
800,0.8,1.0,0.2,True,0.8,2.0922957094331647,0.305
800,0.8,1.0,0.2,True,0.8000000000000043,2.0181861653769713,0.28
800,0.8,1.0,0.2,True,0.800000000000001,2.1345747121196257,0.27
800,0.8,1.0,0.2,True,0.8000000000000012,2.0527010830774723,0.31
800,0.8,1.0,0.2,True,0.8000000000000018,2.1207970272229897,0.275
800,0.8,1.0,0.2,True,0.8000000000000047,1.9370144347150848,0.27
800,0.8,1.0,0.2,True,0.8000000000000013,2.068121279793007,0.27
800,0.8,1.0,0.2,True,0.8000000000000022,2.0539383114384577,0.305
800,0.8,1.0,0.2,True,0.800000000000002,1.924911242071719,0.28
800,0.8,1.0,0.2,True,0.7999999999999993,1.9956050144960473,0.275
800,0.8,1.0,0.2,True,0.8000000000000014,2.1403321323263733,0.3
800,0.8,1.0,0.2,True,0.8000000000000012,1.7955314479537527,0.295
800,0.8,1.0,0.2,True,0.7999999999999973,1.8945863681554513,0.3
800,0.8,1.0,0.2,True,0.800000000000001,2.216367330321074,0.28
800,0.8,1.0,0.2,True,0.800000000000002,1.882336497892348,0.28
800,0.8,1.0,0.2,True,0.8000000000000014,2.1578511590738616,0.29
800,0.8,1.0,0.2,True,0.8000000000000014,1.8597803649639628,0.285
800,0.8,1.0,0.2,True,0.8000000000000014,2.067852731067995,0.27
800,0.8,1.0,0.2,True,0.8000000000000025,1.9920729406567559,0.295
800,0.8,1.0,0.2,True,0.799999999999996,2.2079424303900357,0.3
800,0.8,1.0,0.2,True,0.7999999999999984,2.336357601123921,0.265
800,0.8,1.0,0.2,True,0.800000000000005,2.1960525119621455,0.285
800,0.8,1.0,0.3,True,0.7999999999999992,1.4411255680907615,0.245
800,0.8,1.0,0.3,True,0.7999999999999987,1.3095781798018509,0.27
800,0.8,1.0,0.3,True,0.8000000000000004,1.4629966425997625,0.28
800,0.8,1.0,0.3,True,0.8000000000000008,1.1973822171632098,0.285
800,0.8,1.0,0.3,True,0.7999999999999963,1.3390832782402193,0.27
800,0.8,1.0,0.3,True,0.8000000000000045,1.4186452508617622,0.29
800,0.8,1.0,0.3,True,0.8000000000000005,1.4332100320571513,0.285
800,0.8,1.0,0.3,True,0.7999999999999998,1.2897230292921122,0.285
800,0.8,1.0,0.3,True,0.7999999999999987,1.2875131710266552,0.305
800,0.8,1.0,0.3,True,0.7999999999999979,1.2365139044161402,0.29
800,0.8,1.0,0.3,True,0.7999999999999974,1.3234187453697632,0.33
800,0.8,1.0,0.3,True,0.799999999999998,1.178340343615594,0.26
800,0.8,1.0,0.3,True,0.7999999999999993,1.4014469274305907,0.3
800,0.8,1.0,0.3,True,0.7999999999999988,1.3520852259626845,0.27
800,0.8,1.0,0.3,True,0.7999999999999995,1.394910707162238,0.305
800,0.8,1.0,0.3,True,0.8000000000000006,1.369501397736749,0.275
800,0.8,1.0,0.3,True,0.7999999999999994,1.3171326143436866,0.275
800,0.8,1.0,0.3,True,0.7999999999999989,1.3533024566069005,0.27
800,0.8,1.0,0.3,True,0.7999999999999988,1.2286583155251476,0.25
800,0.8,1.0,0.3,True,0.8000000000000013,1.2886662614938424,0.285
800,0.8,1.0,0.3,True,0.7999999999999999,1.3204592792882694,0.275
800,0.8,1.0,0.3,True,0.8000000000000013,1.224123171808605,0.285
800,0.8,1.0,0.3,True,0.8000000000000007,1.3844909012676507,0.285
800,0.8,1.0,0.3,True,0.7999999999999965,1.4844416585036635,0.29
800,0.8,1.0,0.3,True,0.7999999999999986,1.2043319873054006,0.255
1000,0.8,1.0,0.1,True,0.7999999999999998,1.5419672988595794,0.27
1000,0.8,1.0,0.1,True,0.8000000000000016,1.9497257002208703,0.27
1000,0.8,1.0,0.1,True,0.8,1.6318036721941835,0.29
1000,0.8,1.0,0.1,True,0.8,1.7712319106993406,0.26
1000,0.8,1.0,0.1,True,0.8000000000000005,1.1854896479223997,0.31
1000,0.8,1.0,0.1,True,0.8000000000000028,1.029246071171222,0.29
1000,0.8,1.0,0.1,True,0.800000000000002,3.374019638331926,0.275
1000,0.8,1.0,0.1,True,0.8000000000000034,0.7388675686242625,0.26
1000,0.8,1.0,0.1,True,0.7999999999999987,1.2887925333060986,0.295
1000,0.8,1.0,0.1,True,0.7999999999999992,1.1166449837070151,0.31
1000,0.8,1.0,0.1,True,0.7999999999999968,2.443377852525393,0.315
1000,0.8,1.0,0.1,True,0.7999999999999989,1.4414361869398356,0.295
1000,0.8,1.0,0.1,True,0.7999999999999989,1.7475700562500396,0.3
1000,0.8,1.0,0.1,True,0.8000000000000002,1.3660735880628267,0.32
1000,0.8,1.0,0.1,True,0.8000000000000032,1.02556659591116,0.3
1000,0.8,1.0,0.1,True,0.7999999999999982,1.50758855940362,0.26
1000,0.8,1.0,0.1,True,0.8000000000000023,1.0922136836918304,0.3
1000,0.8,1.0,0.1,True,0.8000000000000006,1.8987503888319046,0.325
1000,0.8,1.0,0.1,True,0.8000000000000019,2.0972355375620824,0.315
1000,0.8,1.0,0.1,True,0.7999999999999994,3.3089635217716293,0.31
1000,0.8,1.0,0.1,True,0.8000000000000033,2.0562796352676855,0.28
1000,0.8,1.0,0.1,True,0.7999999999999994,1.8150284869799158,0.3
1000,0.8,1.0,0.1,True,0.7999999999999983,0.885873729008623,0.31
1000,0.8,1.0,0.1,True,0.8000000000000003,2.8098772395412945,0.305
1000,0.8,1.0,0.1,True,0.8000000000000008,2.030239481219618,0.3
1000,0.8,1.0,0.2,True,0.7999999999999987,2.5410444050069922,0.285
1000,0.8,1.0,0.2,True,0.7999999999999998,2.3563029652110594,0.295
1000,0.8,1.0,0.2,True,0.7999999999999994,2.142551843730483,0.3
1000,0.8,1.0,0.2,True,0.7999999999999995,2.172886512534352,0.3
1000,0.8,1.0,0.2,True,0.8000000000000019,2.3596241707925025,0.29
1000,0.8,1.0,0.2,True,0.8000000000000012,2.5357527894044343,0.305
1000,0.8,1.0,0.2,True,0.8000000000000005,2.3921196044499364,0.29
1000,0.8,1.0,0.2,True,0.800000000000001,2.1952014732961853,0.295
1000,0.8,1.0,0.2,True,0.8000000000000015,2.2014919896077005,0.295
1000,0.8,1.0,0.2,True,0.7999999999999982,2.401770342011197,0.32
1000,0.8,1.0,0.2,True,0.8000000000000014,2.4065572543207585,0.285
1000,0.8,1.0,0.2,True,0.7999999999999967,2.235472974051583,0.3
1000,0.8,1.0,0.2,True,0.7999999999999984,2.3603121852874316,0.31
1000,0.8,1.0,0.2,True,0.7999999999999994,2.38842867512793,0.295
1000,0.8,1.0,0.2,True,0.8000000000000043,2.3644765017440283,0.28
1000,0.8,1.0,0.2,True,0.7999999999999959,2.454645907921146,0.27
1000,0.8,1.0,0.2,True,0.8000000000000009,2.3436838366687525,0.29
1000,0.8,1.0,0.2,True,0.7999999999999997,2.2164742824424,0.305
1000,0.8,1.0,0.2,True,0.7999999999999987,2.17698166086286,0.31
1000,0.8,1.0,0.2,True,0.8,2.495895733319667,0.27
1000,0.8,1.0,0.2,True,0.7999999999999978,2.452722890936079,0.28
1000,0.8,1.0,0.2,True,0.7999999999999986,2.318236882525882,0.31
1000,0.8,1.0,0.2,True,0.8000000000000003,2.420483090035069,0.285
1000,0.8,1.0,0.2,True,0.8000000000000007,2.3126279929810494,0.29
1000,0.8,1.0,0.2,True,0.7999999999999998,2.3585347846922575,0.3
1000,0.8,1.0,0.3,True,0.800000000000002,1.4020566545075015,0.315
1000,0.8,1.0,0.3,True,0.7999999999999988,1.4252234348309476,0.295
1000,0.8,1.0,0.3,True,0.8000000000000005,1.3522025223080871,0.285
1000,0.8,1.0,0.3,True,0.8000000000000008,1.2976582505966028,0.315
1000,0.8,1.0,0.3,True,0.7999999999999974,1.4134677945983665,0.27
1000,0.8,1.0,0.3,True,0.7999999999999987,1.4662511829300122,0.3
1000,0.8,1.0,0.3,True,0.7999999999999985,1.3892303004466708,0.3
1000,0.8,1.0,0.3,True,0.8000000000000012,1.4155730249373115,0.315
1000,0.8,1.0,0.3,True,0.8,1.470209383768839,0.31
1000,0.8,1.0,0.3,True,0.7999999999999963,1.5615394606898918,0.315
1000,0.8,1.0,0.3,True,0.8000000000000013,1.5156496158453843,0.3
1000,0.8,1.0,0.3,True,0.8000000000000006,1.57709261136486,0.305
1000,0.8,1.0,0.3,True,0.7999999999999984,1.3817916753223856,0.29
1000,0.8,1.0,0.3,True,0.7999999999999983,1.6033229801563207,0.295
1000,0.8,1.0,0.3,True,0.8000000000000007,1.3851877810481001,0.295
1000,0.8,1.0,0.3,True,0.7999999999999978,1.4328443345517172,0.275
1000,0.8,1.0,0.3,True,0.7999999999999985,1.4298700925042827,0.29
1000,0.8,1.0,0.3,True,0.7999999999999996,1.4778033413707699,0.28
1000,0.8,1.0,0.3,True,0.8000000000000006,1.3605410857164695,0.3
1000,0.8,1.0,0.3,True,0.8000000000000016,1.568795001421358,0.31
1000,0.8,1.0,0.3,True,0.7999999999999964,1.5394990784677096,0.3
1000,0.8,1.0,0.3,True,0.799999999999998,1.4874315083004577,0.29
1000,0.8,1.0,0.3,True,0.8000000000000005,1.4154803828431328,0.295
1000,0.8,1.0,0.3,True,0.8000000000000008,1.2752730841381446,0.305
1000,0.8,1.0,0.3,True,0.8000000000000003,1.5558988446284305,0.315
1200,0.8,1.0,0.1,True,0.7999999999999986,3.694002028504979,0.31
1200,0.8,1.0,0.1,True,0.8000000000000024,2.9441813141515514,0.285
1200,0.8,1.0,0.1,True,0.8000000000000029,3.3704965487018286,0.315
1200,0.8,1.0,0.1,True,0.7999999999999994,2.76423457420049,0.31
1200,0.8,1.0,0.1,True,0.7999999999999977,3.362233016744728,0.295
1200,0.8,1.0,0.1,True,0.7999999999999985,1.923815103520493,0.315
1200,0.8,1.0,0.1,True,0.8,2.850842700238211,0.285
1200,0.8,1.0,0.1,True,0.799999999999998,2.404823874019324,0.29
1200,0.8,1.0,0.1,True,0.8000000000000026,3.6697142061077344,0.31
1200,0.8,1.0,0.1,True,0.8000000000000032,2.757808644380727,0.32
1200,0.8,1.0,0.1,True,0.7999999999999985,2.4672866247402303,0.3
1200,0.8,1.0,0.1,True,0.799999999999998,3.5625822220901515,0.32
1200,0.8,1.0,0.1,True,0.7999999999999998,3.440439559905231,0.295
1200,0.8,1.0,0.1,True,0.8000000000000008,1.4811624546225326,0.3
1200,0.8,1.0,0.1,True,0.7999999999999978,2.6518593230477037,0.29
1200,0.8,1.0,0.1,True,0.8000000000000007,4.064315754071161,0.285
1200,0.8,1.0,0.1,True,0.8000000000000016,2.730188689725514,0.29
1200,0.8,1.0,0.1,True,0.8000000000000016,2.2129133527351685,0.305
1200,0.8,1.0,0.1,True,0.8000000000000028,2.9129428252104663,0.3
1200,0.8,1.0,0.1,True,0.7999999999999986,2.548465551469522,0.305
1200,0.8,1.0,0.1,True,0.8000000000000013,1.7994282761645044,0.3
1200,0.8,1.0,0.1,True,0.7999999999999994,2.09694171140836,0.28
1200,0.8,1.0,0.1,True,0.7999999999999963,2.261701083563533,0.3
1200,0.8,1.0,0.1,True,0.8000000000000026,4.766126415767422,0.28
1200,0.8,1.0,0.1,True,0.8,2.144811674989261,0.265
1200,0.8,1.0,0.2,True,0.7999999999999967,2.470497067873194,0.285
1200,0.8,1.0,0.2,True,0.8000000000000002,2.4865231882952825,0.305
1200,0.8,1.0,0.2,True,0.8000000000000025,2.70977416933255,0.29
1200,0.8,1.0,0.2,True,0.799999999999998,2.5374016099393977,0.305
1200,0.8,1.0,0.2,True,0.8,2.3167895178150575,0.305
1200,0.8,1.0,0.2,True,0.8000000000000039,2.7380667997749075,0.31
1200,0.8,1.0,0.2,True,0.8000000000000005,2.638100267892082,0.275
1200,0.8,1.0,0.2,True,0.7999999999999997,2.4415531916852995,0.335
1200,0.8,1.0,0.2,True,0.7999999999999992,2.5849622815429667,0.305
1200,0.8,1.0,0.2,True,0.8000000000000038,2.7300593488228353,0.315
1200,0.8,1.0,0.2,True,0.799999999999995,2.5649657564681227,0.295
1200,0.8,1.0,0.2,True,0.8000000000000014,2.622689219781181,0.305
1200,0.8,1.0,0.2,True,0.8000000000000052,2.555876351380531,0.33
1200,0.8,1.0,0.2,True,0.8000000000000009,2.709242449579465,0.295
1200,0.8,1.0,0.2,True,0.7999999999999986,2.908628518459775,0.28
1200,0.8,1.0,0.2,True,0.7999999999999975,2.7057868625915855,0.31
1200,0.8,1.0,0.2,True,0.8000000000000008,2.65072129757969,0.305
1200,0.8,1.0,0.2,True,0.8000000000000006,2.440072727910258,0.29
1200,0.8,1.0,0.2,True,0.8000000000000008,2.6325063714177146,0.305
1200,0.8,1.0,0.2,True,0.7999999999999966,2.6937205433268203,0.305
1200,0.8,1.0,0.2,True,0.7999999999999972,2.734713185254922,0.295
1200,0.8,1.0,0.2,True,0.8000000000000024,2.4005151861084535,0.32
1200,0.8,1.0,0.2,True,0.7999999999999992,2.398417600322236,0.305
1200,0.8,1.0,0.2,True,0.7999999999999985,2.4099011422253644,0.315
1200,0.8,1.0,0.2,True,0.8000000000000003,2.583868344439973,0.28
1200,0.8,1.0,0.3,True,0.800000000000002,1.5939060680916073,0.315
1200,0.8,1.0,0.3,True,0.8000000000000002,1.6518624274688491,0.305
1200,0.8,1.0,0.3,True,0.8000000000000007,1.622618449604643,0.315
1200,0.8,1.0,0.3,True,0.7999999999999998,1.5655894381767057,0.285
1200,0.8,1.0,0.3,True,0.8000000000000023,1.5537729770773239,0.295
1200,0.8,1.0,0.3,True,0.7999999999999992,1.5749886684653194,0.3
1200,0.8,1.0,0.3,True,0.8000000000000003,1.577347490819077,0.305
1200,0.8,1.0,0.3,True,0.7999999999999978,1.6165860820630398,0.305
1200,0.8,1.0,0.3,True,0.7999999999999983,1.7594099296181531,0.305
1200,0.8,1.0,0.3,True,0.8000000000000004,1.4861318239199575,0.31
1200,0.8,1.0,0.3,True,0.8000000000000029,1.4989259283578802,0.285
1200,0.8,1.0,0.3,True,0.8000000000000014,1.4726158077929843,0.325
1200,0.8,1.0,0.3,True,0.8000000000000034,1.5702115885199222,0.295
1200,0.8,1.0,0.3,True,0.8000000000000045,1.5353432948305685,0.29
1200,0.8,1.0,0.3,True,0.8000000000000009,1.7380261972936466,0.32
1200,0.8,1.0,0.3,True,0.7999999999999983,1.5724175166170828,0.305
1200,0.8,1.0,0.3,True,0.800000000000002,1.5782714306170469,0.295
1200,0.8,1.0,0.3,True,0.7999999999999947,1.4190060961850683,0.295
1200,0.8,1.0,0.3,True,0.7999999999999969,1.5949473348334566,0.305
1200,0.8,1.0,0.3,True,0.8000000000000008,1.572021452373105,0.3
1200,0.8,1.0,0.3,True,0.8000000000000015,1.5554064767103826,0.31
1200,0.8,1.0,0.3,True,0.7999999999999948,1.6148172840532204,0.295
1200,0.8,1.0,0.3,True,0.8000000000000046,1.5241895855518308,0.32
1200,0.8,1.0,0.3,True,0.8000000000000009,1.471071152776489,0.305
1200,0.8,1.0,0.3,True,0.8000000000000046,1.5235150123208947,0.31
